Time,AI,AV,SMU1_S,RES
28.6067E+0,109.8005E-12,5.0005E+0,001C0260,
28.6998E+0,109.5481E-12,5.0005E+0,001C0260,
28.7929E+0,111.9880E-12,5.0005E+0,001C0260,
28.8860E+0,107.5289E-12,5.0005E+0,001C0260,
28.9790E+0,108.8751E-12,5.0005E+0,001C0260,
29.0721E+0,101.2611E-12,5.0005E+0,001C0260,
29.1652E+0,111.1887E-12,5.0005E+0,001C0260,
29.2583E+0,111.4411E-12,5.0005E+0,001C0260,
29.3514E+0,110.3053E-12,5.0005E+0,001C0260,
29.4445E+0,106.8138E-12,5.0005E+0,001C0260,
29.5376E+0,104.2057E-12,5.0005E+0,001C0260,
29.6307E+0,102.0183E-12,5.0005E+0,001C0260,
29.7238E+0,111.2728E-12,5.0005E+0,001C0260,
29.8169E+0,120.7798E-12,5.0005E+0,001C0260,
29.9100E+0,118.1296E-12,5.0005E+0,001C0260,
30.0031E+0,120.5274E-12,5.0005E+0,001C0260,
30.0962E+0,112.1562E-12,5.0005E+0,001C0260,
30.1893E+0,119.1392E-12,5.0005E+0,001C0260,
30.2824E+0,122.2941E-12,5.0005E+0,001C0260,
30.3755E+0,116.5311E-12,5.0005E+0,001C0260,
30.4686E+0,110.9363E-12,5.0005E+0,001C0260,
30.5616E+0,114.3437E-12,5.0005E+0,001C0260,
30.6548E+0,113.8809E-12,5.0005E+0,001C0260,
30.7479E+0,111.3990E-12,5.0005E+0,001C0260,
30.8410E+0,108.3703E-12,5.0005E+0,001C0260,
30.9340E+0,112.1141E-12,5.0005E+0,001C0260,
31.0271E+0,112.7031E-12,5.0005E+0,001C0260,
31.1203E+0,111.1887E-12,5.0005E+0,001C0260,
31.2133E+0,108.3703E-12,5.0005E+0,001C0260,
31.3065E+0,109.2536E-12,5.0005E+0,001C0260,
31.3996E+0,103.8692E-12,5.0005E+0,001C0260,
31.4927E+0,102.4810E-12,5.0005E+0,001C0260,
31.5858E+0,99.0316E-12,5.0005E+0,001C0260,
31.6789E+0,95.3719E-12,5.0005E+0,001C0260,
31.7720E+0,87.4634E-12,5.0005E+0,001C0260,
31.8651E+0,83.0885E-12,5.0005E+0,001C0260,
31.9582E+0,81.7424E-12,5.0005E+0,001C0260,
32.0513E+0,84.5188E-12,5.0005E+0,001C0260,
32.1444E+0,82.6258E-12,5.0005E+0,001C0260,
32.2375E+0,91.2073E-12,5.0005E+0,001C0260,
32.3306E+0,86.9166E-12,5.0005E+0,001C0260,
32.4237E+0,86.1594E-12,5.0005E+0,001C0260,
32.5168E+0,89.8191E-12,5.0005E+0,001C0260,
32.6099E+0,89.3564E-12,5.0005E+0,001C0260,
32.7030E+0,88.5151E-12,5.0005E+0,001C0260,
32.7961E+0,89.3143E-12,5.0005E+0,001C0260,
32.8892E+0,93.4368E-12,5.0005E+0,001C0260,
32.9823E+0,93.7733E-12,5.0005E+0,001C0260,
33.0754E+0,91.0811E-12,5.0005E+0,001C0260,
